trmB:mGlu,trmB:pGlu,WT:mGlu,WT:pGlu,cluster,locus_tag,baseMean,log2FoldChange,padj,old_locus_tag,annotation
1.4737250837712568,-0.452693381469906,-0.2609688727358858,-0.7600628295654694,1,HAH_RS12585,5496.206412210962,0.01969342739977148,1,HAH_2590,winged helix-turn-helix domain-containing protein
1.43576278983841,-0.9244849085911296,-0.1135267394843231,-0.3977511417629588,1,HAH_RS12590,2584.9411352229044,-0.00546204707191122,1,HAH_2591,hypothetical protein
1.3775647501071224,-0.2463486891326812,-0.9011010245127229,-0.23011503646171658,1,HAH_RS12595,21304.66273928405,0.1114501720546472,1,HAH_2592,ribosome biogenesis/translation initiation ATPase RLI
1.3803338307560664,-0.7901066695217647,-0.6308354913631635,0.04060833012886174,1,HAH_RS12620,535.78348207238,0.06815120922951114,1,HAH_2597,hypothetical protein
1.432436926294963,-0.9418691982047558,-0.19809998453636624,-0.2924677435538391,1,HAH_RS12640,2057.0254680417547,0.05145130926027667,1,HAH_2601,preprotein translocase subunit Sec61beta
1.4865817302244488,-0.6537067485289064,-0.2565491208950276,-0.5763258608005162,1,HAH_RS12665,8352.837578842624,0.09984638537751914,1,HAH_2606,excinuclease ABC subunit UvrA
1.163505529809608,-1.046132268947126,-0.5565032774015835,0.439130016539104,1,HAH_RS12670,307.3947046450729,0.10229265665412315,1,HAH_2607,hypothetical protein
1.2770687844135113,-0.835702246797393,0.40996518888979705,-0.8513317265059159,1,HAH_RS12685,592.6864756264022,-0.19810313385948047,1,HAH_2610,hypothetical protein
1.4404260098906947,-0.727219421522216,-0.002538592779401022,-0.7106679955890782,1,HAH_RS12695,1566.799247895571,-0.02258026001541878,1,HAH_2612,AI-2E family transporter
1.4634816855855446,-0.6834825111767758,-0.1014799487440666,-0.6785192256647028,1,HAH_RS12700,1253.2671639015005,0.01506596820630738,1,HAH_2613,sulfurtransferase
1.485353030748601,-0.49681967439674607,-0.5403499710877714,-0.44818338526408386,1,HAH_RS12735,961.541805529072,1.0058357733685428,1,HAH_2620,hypothetical protein
1.4865030608479894,-0.5163213383774058,-0.2996227437611928,-0.6705589787093902,1,HAH_RS12745,1379.1790538352252,0.1357830668247308,1,HAH_2622,oxidoreductase
1.4931462980487051,-0.5921952530725806,-0.40376521418193323,-0.4971858307941909,1,HAH_RS12750,201.78810312760936,0.1747014665336147,1,HAH_2623,glutaredoxin family protein
1.4598297078323739,-0.7216769532154573,-0.08459073249720864,-0.6535620221197074,1,HAH_RS12760,529.0651563053889,0.01194297655046595,1,HAH_2625,thiamine phosphate synthase
1.4926125997444772,-0.6124975280906836,-0.34745288644154815,-0.532662185212246,1,HAH_RS12765,477.05686552293855,0.7273550712007374,1,HAH_2626,phosphate uptake regulator PhoU
1.4914943791411692,-0.6169302271120602,-0.3179097097218768,-0.5566544423072322,1,HAH_RS12770,257.2043895032127,0.8075599073336628,1,HAH_2627,phosphate signaling complex protein PhoU
1.4916198500044227,-0.6161300034139586,-0.3203047889672511,-0.5551850576232129,1,HAH_RS12775,377.06517945832223,0.8682425754796249,1,HAH_2628,phosphate ABC transporter ATP-binding protein PstB
1.4921290222549637,-0.6056132623387945,-0.328493204411098,-0.5580225555050713,1,HAH_RS12780,1242.9372069210542,1.064410955001983,1,HAH_2629,phosphate ABC transporter permease PstA
1.492664010747883,-0.5961528912941602,-0.3398831843010382,-0.5566279351526848,1,HAH_RS12785,964.4493464616536,1.2358639152812292,1,HAH_2630,phosphate ABC transporter permease subunit PstC
1.4936357623927086,-0.5753902572834668,-0.37524802019572034,-0.5429974849135213,1,HAH_RS12790,4394.299247740906,2.114887485295037,1,HAH_2631,substrate-binding domain-containing protein
1.49221321097755,-0.5794135357122704,-0.3312238439777078,-0.5815758312875721,1,HAH_RS12795,10614.83591480486,0.25511506409199514,1,HAH_2632,phosphate uptake regulator PhoU
1.4796893309256056,-0.5491593452396364,-0.5612123526666555,-0.36931763301931375,1,HAH_RS12800,606.0508940303605,1.1058640474027872,1,HAH_2633,hypothetical protein
1.419426598938139,-0.43975929006537634,-0.7896604444200105,-0.19000686445275228,1,HAH_RS12810,1767.069150023696,0.11123053880386706,1,HAH_2635,NUDIX hydrolase
0.7464952210278446,0.2218756403877717,0.5394617472283838,-1.507832608643997,1,HAH_RS12830,2686.5943116201975,-0.22085803789016817,1,HAH_2639,ribosomal protein S18-alanine N-acetyltransferase
1.4187122896435371,-0.7280995622611567,0.07133256339171709,-0.7619452907740973,1,HAH_RS12835,121745.6787246156,-0.19074666651501412,1,HAH_2640,aconitate hydratase
1.2417168745322111,0.29427728420523974,-0.5813868661923342,-0.9546072925451186,1,HAH_RS12865,914.751191753946,0.2621732649504578,1,HAH_2646,7-carboxy-7-deazaguanine synthase QueE
1.2029148629695643,0.3474013408197992,-0.8742351405615408,-0.6760810632278229,1,HAH_RS12870,495.5613778092485,0.21486211796139357,1,HAH_2647,6-pyruvoyl tetrahydropterin synthase family protein
1.3991755368117222,-0.6442560383234567,0.11060108124839925,-0.8655205797366647,1,HAH_RS12880,1914.7644246287628,-0.11612651314746988,1,HAH_2649,hypothetical protein
1.4902996477722967,-0.48935247854676256,-0.4839069394646325,-0.5170402297609,1,HAH_RS12885,1364.943325865764,0.20772820240561896,1,HAH_2650,M28 family peptidase
1.4914443824074222,-0.5134001225054465,-0.36420246258998046,-0.6138417973119941,1,HAH_RS12915,1780.1357082898312,0.06201890703489666,1,HAH_2656,"NAD(P)H-binding protein"
1.3573280733862318,-1.0055522025010062,-0.39068910051413464,0.03891322962891007,1,HAH_RS12920,349.40033520720425,0.1477391358342144,1,HAH_2657,tRNA-Arg
1.4885514022417472,-0.5961918372445514,-0.4723984855483834,-0.41996107944881317,1,HAH_RS20105,11885.699157411174,0.18953829921969667,1,NA,2Fe-2S iron-sulfur cluster-binding protein
0.8915991949009862,-0.932914174803948,0.9395385331966848,-0.898223553293723,1,HAH_RS12945,2649.53945316622,-0.4993385142007159,1,HAH_2662,archaellar assembly protein FlaJ
1.2896774094719627,-0.8637109172638899,0.38599916534312684,-0.8119656575512004,1,HAH_RS12950,10887.655086689734,-0.451444836098462,1,HAH_2663,type II/IV secretion system ATPase subunit
1.3148545498348156,-0.8495941253350839,0.3352510857486689,-0.8005115102484002,1,HAH_RS12955,5441.4358197051215,-0.4637855330869638,1,HAH_2664,AAA family ATPase
1.2363829403703082,-0.9104742627179117,0.48265224240098836,-0.8085609200533845,1,HAH_RS12960,2590.4871959228735,-0.5518082918086905,1,HAH_2665,flagella-like protein G
1.2477657342544608,-0.8787700847148128,0.4638701334377693,-0.8328657829774178,1,HAH_RS12965,3654.5257636726737,-0.5559268979357394,1,HAH_2666,flagellar protein F
1.2289842606802994,-0.8634105224864744,0.4964123747368388,-0.8619861129306647,1,HAH_RS12970,19685.476281163246,-0.5791364862074129,1,HAH_2667,flagella E
1.491310486825677,-0.5007512645422534,-0.37827110032574685,-0.612288121957677,1,HAH_RS12990,2082.3693764720124,0.3425414505401393,1,HAH_2671,hypothetical protein
1.489219835174442,-0.5052299672317634,-0.5026565953470727,-0.48133327259560565,1,HAH_RS12995,1187.4532298094643,0.4012464111040682,1,HAH_2672,hypothetical protein
1.4721261302411859,-0.7865337561136615,-0.21626082434230537,-0.4693315497852199,1,HAH_RS13010,300.18206619284956,0.06817982852166014,1,HAH_2675,flagellin
1.3616936701985953,-0.15200706792546292,-0.9228033688456734,-0.28688323342746025,1,HAH_RS13030,19.923070795350668,0.4834206915574685,NA,HAH_2679,chemotaxis protein CheW
1.4882266774740869,-0.491132635494818,-0.5132318288444622,-0.48386221313480476,1,HAH_RS13070,4807.389552093699,0.08916373738262388,1,HAH_2687,CheF family chemotaxis protein
1.402603477908965,-0.053319657164391104,-0.670417703223044,-0.6788661175215298,1,HAH_RS13075,183.598943761654,0.21922621987248084,1,HAH_2688,dCTP deaminase
1.493192881805086,-0.5803114510185258,-0.3546458563003982,-0.5582355744861627,1,HAH_RS13175,3508.000988316957,0.24502403936568337,1,HAH_2708,Hvo_1808 family surface protein
1.4916254415852934,-0.6041003356051345,-0.31786616788962035,-0.5696589380905381,1,HAH_RS13180,3261.2764302038745,0.20301268362320624,1,HAH_2709,Hvo_1808 family surface protein
1.490602220907437,-0.569936254279342,-0.30974555942373805,-0.610920407204357,1,HAH_RS13200,865.9897452510445,0.3413238156774753,1,HAH_2713,ZIP family metal transporter
1.0543007419855803,-0.9000370369937729,0.7523541405617636,-0.9066178455535696,1,HAH_RS13205,1957.5414845445964,-0.2226160857496862,1,HAH_2714,site-2 protease family protein
1.335368151932849,-0.8119209559688298,0.29104190031476374,-0.8144890962787836,1,HAH_RS13210,961.548280421249,-0.12597562884701366,1,HAH_2715,MBL fold metallo-hydrolase
1.4546838804102202,-0.36200659399215523,-0.7001119051466101,-0.3925653812714549,1,HAH_RS13225,1584.9745544373689,0.7914611643740681,1,HAH_2718,hypothetical protein
1.4851049939433858,-0.4929806144475928,-0.5426789069985584,-0.4494454724972351,1,HAH_RS13230,17912.603028069385,0.6143927159503831,1,HAH_2719,chromosome segregation protein SMC
0.9897031549412167,0.6618599325024535,-0.7220518077285455,-0.9295112797151384,1,HAH_RS13235,271.67539108586305,0.00669769930656504,1,HAH_2720,hypothetical protein
1.3666397389553422,-1.0761180336808733,-0.18382003601133717,-0.1067016692631316,1,HAH_RS13250,248.5819078477614,0.07277593377864668,1,HAH_2723,DUF87 domain-containing protein
0.5995466153325667,-0.3404883760522976,1.0602865611736965,-1.3193448004539656,1,HAH_RS13320,832.3918949357698,-0.4628734903697891,1,HAH_2737,hypothetical protein
1.471591789204827,-0.529052699318063,-0.6085471389768738,-0.33399195090989015,1,HAH_RS13325,1236.7308543772178,0.25351343502157137,1,HAH_2738,YbhB/YbcL family Raf kinase inhibitor-like protein
1.491675523574064,-0.632283725806019,-0.33560344088434835,-0.5237883568836967,1,HAH_RS13335,238.3478267995454,0.2322272114411723,1,HAH_2740,alpha/beta fold hydrolase
1.4207078587855269,-0.7131399720126734,0.06354696457344328,-0.7711148513462975,1,HAH_RS13345,1201.5687789746687,-0.09458109759937464,1,HAH_2742,ring-cleaving dioxygenase
1.3914664171465592,-0.8762254004377156,0.14103811883743886,-0.6562791355462831,1,HAH_RS13355,2173.248111260623,-0.14888539062275646,1,HAH_2744,energy-coupling factor ABC transporter ATP-binding protein
1.421943674610261,-0.8553620938987159,0.04332731954475569,-0.609908900256301,1,HAH_RS13360,2160.6152771160328,-0.01578966697349647,1,HAH_2745,cobalt ECF transporter T component CbiQ
1.4066384273852741,-0.8441460833297278,0.10158014831229863,-0.6640724923678445,1,HAH_RS13365,1700.8899450891251,-0.10279990351554329,1,HAH_2746,PDGLE domain-containing protein
1.42072512238466,-0.8538234583754893,0.04869982564013965,-0.6156014896493103,1,HAH_RS13370,3235.8509499825095,-0.01551804803082251,1,HAH_2747,energy-coupling factor ABC transporter permease
1.229334375445518,-1.062523907785068,0.46038977506935097,-0.6272002427298042,1,HAH_RS13375,722.1246535326301,-0.06628000068412611,1,HAH_2748,nickel-responsive transcriptional regulator NikR
1.380987701002672,-0.4961941260449313,0.09414416312995179,-0.9789377380876927,1,HAH_RS13390,2663.9299646203544,-0.03917707820182193,1,HAH_2751,CCA tRNA nucleotidyltransferase
1.4754698366046441,-0.37226099119980005,-0.5842792774899355,-0.5189295679149117,1,HAH_RS13395,9536.565542203518,0.05346181343636957,1,HAH_2752,histone deacetylase
1.2279037247917914,-0.9248270848956516,0.49634009611673585,-0.7994167360128723,1,HAH_RS13400,6072.040013215005,-0.04481034216920103,1,HAH_2753,NFYB/HAP3 family transcription factor subunit
1.4599656468805176,-0.6147923778708314,-0.6040133943645692,-0.2411598746451175,1,HAH_RS13430,6951.219890554707,0.2306125797596151,1,HAH_2759,"NAD(P)-dependent oxidoreductase"
1.4836255928676387,-0.5484853909248595,-0.25438131134509623,-0.6807588905976829,1,HAH_RS13440,9342.154394659075,0.06268943404391542,1,HAH_2761,hypothetical protein
0.7557556995851304,-0.6109290785616467,1.0226679349531775,-1.1674945559766614,1,HAH_RS13455,289.71244936017206,-0.5023614136529615,1,HAH_2764,hypothetical protein
1.425930744408354,-0.746773981422823,0.04901041447631849,-0.7281671774618488,1,HAH_RS13535,2236.058227818792,-0.04121703439395066,1,HAH_2781,ATP-binding protein
1.4491069451152836,-0.727333060070276,-0.03677408186067593,-0.6849998031843316,1,HAH_RS13550,3892.5372386371578,-0.00541082027293718,1,HAH_2784,DUF429 domain-containing protein
0.8100353382538237,-0.8390936101837324,1.0160454329684643,-0.9869871610385552,1,HAH_RS13575,28.946436698908453,-0.6890395915143745,NA,HAH_2790,sugar ABC transporter permease
0.838670644008457,-1.4761112311849942,0.6428749852222899,-0.005434398045751777,1,HAH_RS13580,85.85764122560921,-0.19127242937877523,NA,HAH_2791,extracellular solute-binding protein
1.4839706243103692,-0.4043093453084165,-0.430846899939511,-0.6488143790624428,1,HAH_RS13655,1304.162864520447,0.29951252998662553,1,HAH_2807,PrsW family glutamic-type intramembrane protease
1.0771195401411342,-0.4899385030039941,0.6228867341176879,-1.21006777125483,1,HAH_RS13670,2952.9234092443876,-0.10882662202898404,1,HAH_2810,response regulator
1.4338966994259819,-0.7120141259274427,0.0201183186995339,-0.7420008921980716,1,HAH_RS13675,760.3677050838184,-0.03249892997141145,1,HAH_2812,ASCH domain-containing protein
1.0269319944599786,-1.1993121566707419,0.7214422812754397,-0.5490621190646932,1,HAH_RS13680,7968.964261970354,-0.02323729409344122,1,HAH_2813,50S ribosome-binding GTPase
1.3745266481968492,-0.018606958048281323,-0.4117138360466027,-0.9442058541019651,1,HAH_RS13730,235.7203198247763,0.02758892796471381,1,HAH_2824,hypothetical protein
1.4582874450669163,-0.34580859767496264,-0.2887331056187329,-0.823745741773221,1,HAH_RS13735,409.30263379336856,0.04000607352488187,1,HAH_2825,ribbon-helix-helix domain-containing protein
0.9273396511977805,-0.5921728099053768,0.8435753217114824,-1.1787421630038863,1,HAH_RS13745,471.59880889491376,-0.14466143993641367,1,HAH_2826,hypothetical protein
0.9424371017110384,-1.0348671025223575,0.8775360355464702,-0.7851060347351513,1,HAH_RS13750,326.2104246707948,-0.1791805146356442,1,HAH_2827,hypothetical protein
1.484190350181316,-0.521451312123789,-0.5442319708246594,-0.4185070672328671,1,HAH_RS13895,949.3502681334026,0.254509872864174,1,HAH_2857,hypothetical protein
1.0576516084786562,-1.3922429950881774,0.05679859016001453,0.27779279644950466,1,HAH_RS13945,5388.935818111247,0.02065648931915501,1,HAH_2867,winged helix-turn-helix transcriptional regulator
1.4526618702432594,-0.7388007472946857,-0.05289823020358814,-0.6609628927449851,1,HAH_RS13965,1864.1615427221927,0.02753644861702163,1,HAH_2871,hypothetical protein
1.4928642104940564,-0.5800056315098795,-0.4250302931989379,-0.4878282857852388,1,HAH_RS13970,828.767670550014,1.93700644176018,1,HAH_2872,tryptophanase
1.334119814856738,-0.536921276099283,-0.8766273328284145,0.07942879407096116,1,HAH_RS13975,1382.2404794207691,0.18528329134918012,1,HAH_2873,methyltransferase domain-containing protein
1.4851857612302906,-0.44526514117853444,-0.5336659508226028,-0.5062546692291545,1,HAH_RS13985,5285.327077281146,0.34816595195656536,1,HAH_2875,MoxR family ATPase
1.48747486432121,-0.468567044683964,-0.516725607411783,-0.5021822122254629,1,HAH_RS13990,2415.811725663644,0.31824544774023145,1,HAH_2876,DUF58 domain-containing protein
1.488386600141464,-0.5270948065173549,-0.3099494488388852,-0.6513423447852245,1,HAH_RS13995,3932.132655795046,0.22237401008734548,1,HAH_2877,lasso peptide biosynthesis protein
1.470448783776986,-0.36646594383613484,-0.6205459554155426,-0.4834368845253081,1,HAH_RS14010,1432.2196496822737,0.49107681430167416,1,HAH_2880,DMT family transporter
1.492562959811366,-0.5973728798178836,-0.337409175035363,-0.5577809049581195,1,HAH_RS20010,496.81268557220653,0.7740856047930101,1,HAH_2881,hypothetical protein
1.4756937707797744,-0.7535966109762933,-0.37310365218510877,-0.34899350761837233,1,HAH_RS14050,704.2557418351109,0.1492749378027561,1,HAH_2890,thioredoxin family protein
1.4884240147327399,-0.4494499449200175,-0.4843454828287991,-0.5546285869839227,1,HAH_RS14055,226.18358571501116,0.2246491804425152,1,HAH_2891,sugar O-acetyltransferase
1.4809694851854087,-0.40470710998341514,-0.5545902818443893,-0.5216720933576048,1,HAH_RS14060,8977.351123302906,0.2154373271766742,1,HAH_2892,DUF460 domain-containing protein
1.4127123905296617,-0.5438466940273632,-0.7602398237229344,-0.1086258727793649,1,HAH_RS14075,1266.1064465253148,0.31326998332080125,1,HAH_2895,SCP2 sterol-binding domain-containing protein
0.8360373651310968,-0.9645612261245045,0.9946431853404297,-0.8661193243470218,1,HAH_RS14110,7607.942088968694,-0.7747726579205461,1,HAH_2902,proline dehydrogenase family protein
1.2947280581257277,-0.8283333207255479,0.3758507841337425,-0.8422455215339222,1,HAH_RS14120,87311.58637471705,-0.5568429634312876,1,HAH_2904,aldehyde dehydrogenase family protein
1.4453190984201731,-0.8941137826876006,-0.1342777903895833,-0.4169275253429884,1,HAH_RS14170,5289.45977506651,0.0416296334435909,1,HAH_2914,hypothetical protein
1.1485051138223885,-0.9989400141279713,0.6156675092989358,-0.7652326089933532,1,HAH_RS14175,1452.5987995046917,-0.0489967202462447,1,HAH_2915,enoyl-CoA hydratase/isomerase family protein
1.3907036564693034,-0.41928847826138177,-0.8503952165695259,-0.12101996163839515,1,HAH_RS14185,8803.796261763906,0.7510884354445286,1,HAH_2917,"NAD+ synthase"
1.3394885530251393,-1.0436680215837622,0.20687510661087904,-0.5026956380522569,1,HAH_RS14190,230.25246443826313,-0.11545199980061856,1,HAH_2918,tRNA-Gly
1.1800412522519974,-1.2823188337968945,-0.10724764719350491,0.20952522873840002,1,HAH_RS14205,918.601178150668,-0.03385937280621837,1,HAH_2921,30S ribosomal protein S27ae
1.4233544708637378,-0.6780727288782546,-0.6522497950871474,-0.09303194689833474,1,HAH_RS14250,3413.412533205048,0.26187331843561706,1,HAH_2931,ribonuclease Z
1.4861153923963264,-0.5061635258651638,-0.5329762131692438,-0.4469756533619178,1,HAH_RS14355,20306.915159670913,0.3142351011513816,1,HAH_2952,phosphoglucosamine mutase
1.483251796036971,-0.5090761359798198,-0.5538486404789389,-0.4203270195782119,1,HAH_RS14385,3985.1175372671146,0.2442804137947132,1,HAH_2958,hypothetical protein
1.4857054398220968,-0.5933723964981884,-0.4984463902717037,-0.39388665305220555,1,HAH_RS14390,1951.4542259224252,0.1535867616510883,1,HAH_2959,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
1.3970711707295211,-0.5791708780060597,-0.768245849906538,-0.049654442816923404,1,HAH_RS14410,6924.495160552503,0.24778698748117667,1,HAH_2963,DNA mismatch repair protein MutS
1.4929206090281664,-0.5293980125729819,-0.3809559106485317,-0.5825666858066536,1,HAH_RS14435,5352.88350125964,0.14866156520607238,1,HAH_2968,outer membrane lipoprotein carrier protein LolA
1.4856551005902472,-0.49452829563702594,-0.5380452186556461,-0.4530815862975752,1,HAH_RS14465,1381.3958352629793,0.089297988203814,1,HAH_2974,haloacid dehalogenase
0.8063458270110277,-1.0155874630710526,1.019284278950645,-0.8100426428906198,1,HAH_RS20015,49.03295296214088,-0.8161651682507036,NA,HAH_2975,hypothetical protein
1.4516940855284852,-0.8242532481343521,-0.404122891297623,-0.22331794609651215,1,HAH_RS14470,3920.222714457984,0.13602043103761324,1,HAH_2976,DNA mismatch repair endonuclease MutL
1.3608306687438372,-1.0980169200121956,-0.10903275634777346,-0.15378099238386472,1,HAH_RS14510,2397.469123439696,0.05878787261699234,1,HAH_2984,alpha/beta hydrolase
1.4820715964684703,-0.6264695103115984,-0.4975973356358778,-0.35800475052099323,1,HAH_RS14525,23494.637952436755,0.297774179317984,1,HAH_2987,alanine--tRNA ligase
1.3448577584681696,-0.4229765686742096,-0.915870160386052,-0.006011029407908715,1,HAH_RS14530,811.4273911298127,0.5444886467938689,1,HAH_2988,flagellin
1.0103109757454445,-1.2682161402912737,-0.2979117081172969,0.555816872663131,1,HAH_RS14540,304.2633845804026,0.07104163734290447,1,NA,MoaD/ThiS family protein
1.4922293534656201,-0.6213612481075617,-0.38618911465165007,-0.48467899070640885,1,HAH_RS14575,1037.3864854566973,0.32531478795701163,1,HAH_2997,ribose-5-phosphate isomerase RpiA
1.4202229287378343,-0.11140032415855794,-0.6648772380989675,-0.6439453664803076,1,HAH_RS14630,252.69223948396177,0.20894659408984015,1,HAH_3007,hypothetical protein
1.3077839025606945,-0.8650652490853382,0.34945759167618706,-0.7921762451515433,1,HAH_RS14640,193.86089478636023,-0.9026037827648014,1,HAH_3009,hypothetical protein
1.1343456427742142,-0.9642676004412547,0.6413162352255553,-0.811394277558515,1,HAH_RS14650,719.5471386039608,-0.7923949540569711,1,HAH_3011,carbon starvation protein A
0.8693725819794191,-0.6603226838438929,0.925373451366082,-1.1344233495016083,1,HAH_RS14655,1920.2568232148096,-0.3937643291698339,1,HAH_3012,TRC40/GET3/ArsA family transport-energizing ATPase
0.625904950549577,-1.1703343402675885,1.1376627990885706,-0.5932334093705596,1,HAH_RS14670,107.82158443033912,-0.526396373948324,NA,HAH_3015,hypothetical protein
1.4873297138793602,-0.4383387527122994,-0.49318276043102904,-0.5558082007360325,1,HAH_RS14725,11166.14581636845,0.4680558328270249,1,HAH_3026,(Fe-S)-binding protein
1.4486636287326204,-0.5574433453241133,-0.6722941345695624,-0.21892614883894407,1,HAH_RS14775,386.1432565632877,0.4315946252721789,1,HAH_3036,methyl-accepting chemotaxis protein
1.410551420704229,-0.41527676433773947,-0.8149585548351874,-0.1803161015313021,1,HAH_RS14780,835.1637954698754,1.580482803034461,1,HAH_3037,ammonium transporter
1.2958413444011434,-0.9222742250034557,0.368379291141191,-0.7419464105388784,1,HAH_RS14805,722.5236847357966,-0.5734791198635898,1,HAH_3042,substrate-binding protein
1.3937057575053313,-0.4417046766293561,-0.8378942852025816,-0.1141067956733936,1,HAH_RS14840,2551.7906703854346,0.47261937807685306,1,HAH_3049,ribose-phosphate diphosphokinase
1.3878383184205891,-0.4206653381743953,-0.8547739225746003,-0.11239905767159301,1,HAH_RS14860,2345.49461440575,0.27452161331447267,1,HAH_3052,HIT family protein
1.2796143673400424,0.12799323595606454,-0.3011504761904976,-1.1064571271056043,1,HAH_RS14885,530.4747409505055,0.03307943859506565,1,HAH_3058,rhomboid family intramembrane serine protease
0.6145402109984721,-1.1901983064850754,1.138830241824146,-0.5631721463375421,1,HAH_RS14910,2184.8180920404975,-0.6177139280567153,1,HAH_3062,ABC transporter permease
1.4145843680301198,-0.5901836863594659,0.04902776884214476,-0.8734284505127954,1,HAH_RS14925,1275.2646313555936,0.00690406671194665,1,HAH_3065,inorganic phosphate transporter family protein
1.4476881095321115,-0.8626909269538541,-0.3489304617457735,-0.23606672083246819,1,HAH_RS14955,9015.945832762582,0.02517876442301699,1,HAH_3071,aspartate kinase
1.0982191858038806,-0.09893375773071274,0.34884288372534733,-1.348128311798514,1,HAH_RS14960,946.7289230153414,-0.118904753131453,1,HAH_3072,hypothetical protein
1.3629300242766873,-0.6462988633139931,-0.7750671568628051,0.058435995900112614,1,HAH_RS15045,278.07185602949863,0.29823808167252663,1,HAH_3089,hypothetical protein
1.3074273023554366,-0.7399363026219438,0.3413468845982162,-0.9088378843317073,1,HAH_RS15065,2451.402639568075,-0.33532605076885175,1,HAH_3093,hypothetical protein
1.4506614388798276,-0.6536684507655895,-0.050230024825830444,-0.7467629632884083,1,HAH_RS15105,17427.391606653637,0.02474023432838022,1,HAH_3103,hypothetical protein
1.4599443086428159,-0.6462718130513221,-0.09019761991930778,-0.7234748756721869,1,HAH_RS15110,10704.070670377296,0.03045987098606071,1,HAH_3104,DUF2073 domain-containing protein
1.439220265044644,-0.6642492019129029,-0.0056622229455378925,-0.7693088401862036,1,HAH_RS15115,24562.334531409422,-0.02147559512943976,1,HAH_3105,GTP-binding protein
1.473569610411886,-0.6878686962669414,-0.1567873760787955,-0.628913538066149,1,HAH_RS15165,289906.36239778955,0.46003601471245303,1,HAH_4010,16S ribosomal RNA
1.4751491289904266,-0.6898356612929891,-0.16726961783266964,-0.6180438498647676,1,HAH_RS15170,460620.37845522416,0.23551249166598945,1,HAH_4011,23S ribosomal RNA
1.1580632468439602,-1.1949757434001251,-0.33601537127594366,0.3729278678321084,1,HAH_RS15175,7841.120053343562,0.03042793126903117,1,HAH_4012,5S ribosomal RNA
1.3580278409835853,-0.0233227858038791,-0.3206410202858499,-1.0140640348938574,1,HAH_RS15210,1009.5436809277272,0.04401660287429735,1,HAH_4020,hypothetical protein
1.4416436268984258,-0.8960943561769633,-0.09983580977427711,-0.4457134609471839,1,HAH_RS15240,251.18559787219087,0.02833291159818304,1,HAH_4028,hypothetical protein
1.4455923528779433,-0.4169033947934304,-0.7296257161577173,-0.2990632419267953,1,HAH_RS19210,377.0769226802279,1.5406945304299593,1,HAH_4030,VOC family protein
1.3463161652874467,0.0745698605413818,-0.7831240925422772,-0.6377619332865505,1,HAH_RS15255,262.68475726471786,0.19071216142861097,1,HAH_4031,hypothetical protein
1.0052098611415798,-1.1875629216644954,0.7566070211621931,-0.574253960639274,1,HAH_RS15315,164.32075685920464,-0.16147127049975163,NA,HAH_4046,helix-turn-helix domain-containing protein
1.4880693304097758,-0.49597524018410855,-0.5153182096188015,-0.47677588060686493,1,HAH_RS20040,588.3526108389393,0.210950319313023,1,HAH_4057,hypothetical protein
1.472174136182633,-0.7831604778173797,-0.3374001345555344,-0.35161352380972166,1,HAH_RS15350,33785.89357137453,0.07416064507129799,1,HAH_4059,RNA-guided endonuclease TnpB family protein
1.1168440642615685,-0.008917618855437119,0.23946033216889198,-1.3473867775750177,1,HAH_RS19235,573.7116358993776,-0.04599661294108541,1,HAH_4066,hypothetical protein
1.4828189968185566,-0.7092714991218165,-0.3859897374588906,-0.3875577602378492,1,HAH_RS15445,12840.564783150649,0.3954973987235225,1,HAH_4077,hypothetical protein
1.4036624433219824,-0.9989990889820662,-0.02183694448182663,-0.3828264098580883,1,HAH_RS15450,576.658095710035,-0.01515819491044439,1,HAH_4078,TrmB family transcriptional regulator
1.1928519553821098,-1.230292348333055,-0.22554257809028233,0.2629829710412277,1,HAH_RS15455,166.1083828214386,-0.00477434234039711,NA,HAH_4079,hypothetical protein
1.2869778733775654,-0.8970408176674256,0.38945643327991686,-0.7793934889900562,1,HAH_RS15475,243.85871526831409,-0.2780426627432276,1,NA,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
1.4773575371926562,-0.4929422456774036,-0.24909083198899457,-0.7353244595262576,1,HAH_RS15480,242.58092465838664,0.04807707130512105,1,HAH_4084,PIN domain-containing protein
1.222314150389399,-1.1584548589734762,-0.336018170693022,0.27215887927709786,1,HAH_RS19725,19.77469771264324,0.02001310891497687,NA,NA,hypothetical protein
0.5341374224459028,0.38299749750671847,0.6183702327354516,-1.535505152688063,1,HAH_RS15495,9.231225495840414,0.08518379562392493,NA,HAH_4087,hypothetical protein
1.2739098701439941,-1.2259277578040482,0.07897109010781461,-0.12695320244776057,1,HAH_RS15575,26.52295672273207,-0.07027965957118408,NA,HAH_4103,hypothetical protein
1.4927036966423888,-0.6034259353203024,-0.4031820054015257,-0.4860957559205601,1,HAH_RS15640,350.19355867249277,0.171138438156776,1,HAH_4116,ribbon-helix-helix domain-containing protein
1.273856119942043,0.07289694182068772,-1.0146286851889066,-0.33212437657382504,1,HAH_RS15645,436.4403087469768,0.2889346678970905,1,HAH_4117,type II toxin-antitoxin system RelE/ParE family toxin
